CustomerKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,Education,Occupation,AddressLine1,AddressLine2,Phone,DateFirstPurchase
19540,AW00018905,NULL,Samuel,NULL,Adams,1985-04-01,S,M,samuel44@adventure-works.com,Partial College,Skilled Manual,3518 Black Pine Lane,NULL,161-555-0157,2013-12-20
19539,AW00018904,NULL,Emma,J,Thomas,1986-04-12,S,F,emma10@adventure-works.com,Partial College,Skilled Manual,3923 Montgomery Ave.,NULL,684-555-0120,2013-09-17
19538,AW00018903,NULL,Louis,NULL,Zeng,1957-05-26,S,M,louis16@adventure-works.com,High School,Skilled Manual,1700 C Street,NULL,1 (11) 500 555-0194,2011-07-17
19537,AW00018902,NULL,Steve,R,Chen,1962-08-12,M,M,steve6@adventure-works.com,High School,Skilled Manual,3972 Almond Drive,NULL,1 (11) 500 555-0125,2011-07-20
19536,AW00018901,NULL,Connor,C,Shan,1962-09-05,S,M,connor26@adventure-works.com,Partial High School,Clerical,8049 Jefferson Street,NULL,1 (11) 500 555-0188,2013-06-15
19535,AW00018900,NULL,Mathew,L,Torres,1956-04-06,M,M,mathew7@adventure-works.com,Partial College,Clerical,6939 E. 8th St.,NULL,1 (11) 500 555-0197,2011-07-14
19534,AW00018899,NULL,Glenn,NULL,Liu,1955-10-26,M,M,glenn5@adventure-works.com,Partial College,Clerical,8186 St. Michael Drive,#a,1 (11) 500 555-0146,2011-07-03
19533,AW00018898,NULL,Monica,H,Chandra,1961-03-10,S,F,monica2@adventure-works.com,Partial High School,Clerical,6456 Eagle Way,NULL,1 (11) 500 555-0186,2013-03-08
19532,AW00018897,NULL,Russell,NULL,Black,1955-02-04,M,M,russell23@adventure-works.com,Partial High School,Clerical,7805 Roslyn Drive,NULL,1 (11) 500 555-0117,2013-09-01
19531,AW00018896,NULL,Jonathan,NULL,Russell,1954-09-13,M,M,jonathan19@adventure-works.com,Partial High School,Clerical,3698 Driftwood Court,NULL,1 (11) 500 555-0149,2013-04-19
19530,AW00018895,NULL,Marco,NULL,Madan,1960-08-13,M,M,marco8@adventure-works.com,Partial High School,Clerical,6675 Andrea Lane,NULL,1 (11) 500 555-0177,2013-02-26
19529,AW00018894,NULL,Eric,O,Allen,1983-03-21,S,M,eric62@adventure-works.com,Partial College,Skilled Manual,4478 W Lake Drive,NULL,507-555-0146,2013-12-14
19528,AW00018893,NULL,Devin,I,White,1982-12-13,S,M,devin11@adventure-works.com,Partial College,Skilled Manual,9549 Roxbury Drive,NULL,808-555-0131,2013-03-16
19527,AW00018892,NULL,Chase,K,Howard,1983-05-16,S,M,chase11@adventure-works.com,Partial College,Skilled Manual,4496 Hurlstone Ct.,NULL,133-555-0121,2013-11-15
19526,AW00018891,NULL,Megan,S,James,1983-03-10,M,F,megan45@adventure-works.com,Partial College,Skilled Manual,4912 La Vuelta,NULL,677-555-0130,2013-12-31
19525,AW00018890,NULL,Lauren,NULL,Blue,1982-11-30,M,F,lauren5@adventure-works.com,Partial College,Skilled Manual,3127 Terrace,NULL,983-555-0112,2013-07-17
19524,AW00018889,NULL,Katelyn,NULL,Murphy,1982-09-14,S,F,katelyn14@adventure-works.com,Partial College,Skilled Manual,1250 Sierra Ridge,NULL,714-555-0164,2013-02-01
19523,AW00018888,NULL,Devin,NULL,Powell,1983-06-17,S,M,devin47@adventure-works.com,Partial College,Skilled Manual,6920 Brook Hollow Ct.,NULL,397-555-0152,2013-04-24
19522,AW00018887,NULL,Kari,NULL,Hernandez,1982-11-21,S,F,kari24@adventure-works.com,Partial High School,Clerical,5486 Maria Vega Court,NULL,318-555-0161,2013-12-27
19521,AW00018886,NULL,Donald,E,McDonald,1983-06-10,S,M,donald7@adventure-works.com,Partial High School,Clerical,2309 Mt. Olivet Ct.,NULL,164-555-0155,2013-09-26
19520,AW00018885,NULL,Cara,NULL,Ma,1953-12-22,S,F,cara11@adventure-works.com,High School,Skilled Manual,6062 Sudden Loop,NULL,1 (11) 500 555-0184,2013-02-09
19519,AW00018884,NULL,Bryan,NULL,Reed,1982-12-17,S,M,bryan21@adventure-works.com,Partial High School,Clerical,5071 Stonehedge Dr.,NULL,391-555-0123,2013-08-16
19518,AW00018883,NULL,Jonathan,NULL,Garcia,1982-12-05,S,M,jonathan70@adventure-works.com,Partial High School,Clerical,983 St. Dunstan Ct.,NULL,516-555-0154,2013-03-12
19517,AW00018882,NULL,Dalton,C,Hayes,1947-01-31,M,M,dalton68@adventure-works.com,Graduate Degree,Management,7311 Blackridge Dr.,NULL,138-555-0196,2013-11-26
19516,AW00018881,NULL,Kimberly,NULL,James,1946-08-07,M,F,kimberly11@adventure-works.com,Graduate Degree,Management,800 Treeline Drive,NULL,311-555-0111,2013-12-23
19515,AW00018880,NULL,Jarrod,NULL,Sanchez,1946-09-04,M,M,jarrod19@adventure-works.com,Graduate Degree,Management,1417 Roosevelt Avenue,NULL,175-555-0161,2013-10-14
19514,AW00018879,NULL,Garrett,J,Morgan,1958-03-22,M,M,garrett17@adventure-works.com,Bachelors,Management,2964 St. George Dr.,NULL,830-555-0197,2013-11-05
19513,AW00018878,NULL,Mallory,M,Ramos,1951-10-16,M,F,mallory4@adventure-works.com,Bachelors,Management,3271 Norse Ct,NULL,295-555-0171,2013-12-01
19512,AW00018877,NULL,Evan,NULL,Hall,1951-07-03,M,M,evan47@adventure-works.com,Graduate Degree,Management,2152 Roan Lane,NULL,142-555-0153,2013-05-08
19511,AW00018876,NULL,Luke,NULL,Chen,1945-02-15,M,M,luke15@adventure-works.com,Graduate Degree,Management,8432 Sierra Madre,#914,982-555-0198,2013-12-15
19510,AW00018875,NULL,Devin,A,Watson,1944-11-23,M,M,devin62@adventure-works.com,Graduate Degree,Management,5728 Thames Dr,NULL,739-555-0110,2013-09-03
19509,AW00018874,NULL,Julia,NULL,Green,1944-11-03,M,F,julia11@adventure-works.com,Graduate Degree,Management,1120 Curtis Drive,NULL,864-555-0131,2013-08-03
19508,AW00018873,NULL,Austin,J,Rodriguez,1945-05-18,S,M,austin35@adventure-works.com,Graduate Degree,Management,6227 Oak Creek Ct.,NULL,145-555-0182,2013-08-11
19507,AW00018872,NULL,Miguel,NULL,Severino,1943-12-19,M,M,miguel71@adventure-works.com,Graduate Degree,Management,4421 Holiday Hill Dr.,NULL,276-555-0184,2013-10-20
19506,AW00018871,NULL,Ruben,D,Rubio,1943-01-11,M,M,ruben0@adventure-works.com,Graduate Degree,Management,5979 La Corte Bonita,NULL,652-555-0151,2013-02-04
19505,AW00018870,NULL,Ana,NULL,Barnes,1958-01-31,M,F,ana3@adventure-works.com,Partial College,Professional,7600 Tulip Drive,NULL,228-555-0115,2014-01-21
19504,AW00018869,NULL,Ashley,J,Flores,1958-02-25,M,F,ashley39@adventure-works.com,Partial College,Professional,289 D Bel Air Drive,NULL,666-555-0149,2013-11-30
19503,AW00018868,NULL,Adam,NULL,Long,1957-11-15,S,M,adam7@adventure-works.com,Partial College,Professional,4666 Lancelot Drive,NULL,954-555-0118,2013-11-29
19502,AW00018867,NULL,Thomas,R,Perry,1958-03-15,M,M,thomas9@adventure-works.com,Partial College,Professional,5064 Greendell Rd,NULL,522-555-0149,2013-12-03
19501,AW00018866,NULL,Miguel,NULL,Scott,1958-09-30,M,M,miguel30@adventure-works.com,Graduate Degree,Management,975 Madrid,NULL,399-555-0192,2013-12-12
19500,AW00018865,NULL,Ashley,P,Hayes,1958-07-23,M,F,ashley50@adventure-works.com,Graduate Degree,Management,8447 Kentucky Dr.,NULL,117-555-0125,2013-12-12
19499,AW00018864,NULL,Elijah,NULL,Long,1965-09-08,M,M,elijah13@adventure-works.com,High School,Professional,7360 San Benito Drive,NULL,706-555-0161,2013-12-05
19498,AW00018863,NULL,Charles,M,Scott,1960-05-13,S,M,charles33@adventure-works.com,High School,Professional,6557 Rose St.,NULL,750-555-0154,2013-12-20
19497,AW00018862,NULL,Luke,NULL,Zhang,1960-03-21,M,M,luke13@adventure-works.com,High School,Professional,824 El Campo Ct,NULL,853-555-0199,2013-12-04
19496,AW00018861,NULL,Ashley,NULL,Wood,1959-08-22,M,F,ashley28@adventure-works.com,High School,Professional,192 Bundros Court,NULL,697-555-0180,2013-10-10
19495,AW00018860,NULL,Sydney,J,Foster,1965-12-13,M,F,sydney38@adventure-works.com,High School,Professional,512 Palms Dr,NULL,714-555-0190,2013-12-06
19494,AW00018859,NULL,Olivia,NULL,Henderson,1960-03-17,M,F,olivia50@adventure-works.com,Partial High School,Skilled Manual,2555 Via Rosa,NULL,411-555-0118,2013-06-18
19493,AW00018858,NULL,Miguel,K,Parker,1959-11-02,S,M,miguel42@adventure-works.com,Partial High School,Skilled Manual,5980 Icicle Circle,Unit H,199-555-0159,2013-12-19
19492,AW00018857,NULL,Sebastian,L,Sanders,1960-01-01,M,M,sebastian3@adventure-works.com,Partial High School,Skilled Manual,5680 Camelback Ct.,NULL,300-555-0170,2013-12-20
19491,AW00018856,NULL,Thomas,NULL,Green,1959-09-12,M,M,thomas50@adventure-works.com,Partial High School,Skilled Manual,4135 Kaywood Drive,NULL,198-555-0118,2013-12-23
19490,AW00018855,NULL,Robert,NULL,Zhang,1959-11-19,S,M,robert35@adventure-works.com,Partial High School,Skilled Manual,4025 Hill Dr,NULL,163-555-0111,2013-05-19
19489,AW00018854,NULL,Hunter,NULL,Turner,1965-05-21,M,M,hunter34@adventure-works.com,Partial High School,Skilled Manual,1908 Petarct,NULL,959-555-0118,2013-12-19
19488,AW00018853,NULL,Jacqueline,NULL,Gray,1960-01-11,M,F,jacqueline30@adventure-works.com,Partial High School,Skilled Manual,5851 Dancing Court,NULL,697-555-0184,2013-04-26
19487,AW00018852,NULL,Allison,B,Sanders,1965-07-19,M,F,allison2@adventure-works.com,Partial High School,Skilled Manual,1693 C Northwood Dr,NULL,692-555-0189,2013-08-08
19486,AW00018851,NULL,Dalton,E,Cook,1960-04-14,M,M,dalton83@adventure-works.com,Partial High School,Skilled Manual,8634 Mi Casa Court,NULL,944-555-0117,2013-12-12
19485,AW00018850,NULL,Ethan,NULL,Hughes,1966-01-10,M,M,ethan8@adventure-works.com,Bachelors,Management,551 Two Bay Road,NULL,192-555-0120,2013-12-05
19484,AW00018849,NULL,Faith,NULL,Flores,1965-12-13,S,F,faith11@adventure-works.com,Partial College,Professional,5840 Hillview Ct,NULL,750-555-0154,2013-12-03
19483,AW00018848,NULL,Christian,J,Harris,1941-11-01,M,M,christian49@adventure-works.com,Graduate Degree,Management,9904 C. Mt. Hood,NULL,755-555-0163,2013-12-13
19482,AW00018847,NULL,Ariana,B,Richardson,1947-05-08,M,F,ariana8@adventure-works.com,Graduate Degree,Management,8230 Madrone St,NULL,165-555-0198,2013-08-19
19481,AW00018846,NULL,Deb,NULL,Hughes,1941-08-31,S,M,deb8@adventure-works.com,Graduate Degree,Management,2479 Buckingham Dr.,NULL,723-555-0161,2014-01-03
19480,AW00018845,NULL,Katherine,E,Hughes,1941-09-29,M,F,katherine37@adventure-works.com,Graduate Degree,Management,47 Catherine Way,NULL,858-555-0114,2013-04-22
19479,AW00018844,NULL,Dalton,A,Hernandez,1947-10-11,S,M,dalton25@adventure-works.com,Graduate Degree,Management,9507 San Vicente Dr,NULL,865-555-0169,2013-06-21
19478,AW00018843,NULL,Luis,M,Perez,1941-07-19,M,M,luis36@adventure-works.com,Graduate Degree,Management,7290 Sweeney Road,NULL,244-555-0188,2013-11-20
19477,AW00018842,NULL,James,M,Gonzalez,1942-01-05,S,M,james58@adventure-works.com,Partial College,Professional,8521 C Mt. Hood Circle,NULL,167-555-0196,2013-05-10
19476,AW00018841,NULL,Gabriella,NULL,Campbell,1942-03-06,M,F,gabriella29@adventure-works.com,Partial College,Professional,2528 G St.,NULL,361-555-0180,2013-05-02
19475,AW00018840,NULL,Alexandria,NULL,Barnes,1961-06-17,M,F,alexandria3@adventure-works.com,Partial College,Professional,3875 Black Walnut Court,NULL,388-555-0133,2013-11-29
19474,AW00018839,NULL,Don,NULL,Lee,1966-04-09,M,M,don4@adventure-works.com,Partial College,Professional,6212 C Olivera Rd,NULL,465-555-0196,2013-11-10
19473,AW00018838,NULL,Natalie,C,Morris,1966-09-09,M,F,natalie2@adventure-works.com,Partial College,Professional,3159 C Wharton Way,NULL,479-555-0144,2013-12-17
19472,AW00018837,NULL,Amanda,NULL,Hernandez,1961-04-11,M,F,amanda61@adventure-works.com,High School,Professional,7612 Wilbur Drive,NULL,695-555-0150,2013-06-05
19471,AW00018836,NULL,Nicole,NULL,Cooper,1960-08-13,S,F,nicole35@adventure-works.com,High School,Professional,8282 Meadowbrook Court,NULL,236-555-0198,2013-03-27
19470,AW00018835,NULL,Isabelle,J,Coleman,1960-10-11,S,F,isabelle6@adventure-works.com,High School,Professional,2421 Norse Drive,NULL,336-555-0172,2013-01-29
19469,AW00018834,NULL,Ana,S,Foster,1961-04-18,M,F,ana15@adventure-works.com,High School,Professional,7680 Glaze Ct,NULL,117-555-0159,2013-12-28
19468,AW00018833,NULL,Morgan,NULL,Baker,1960-08-30,M,F,morgan13@adventure-works.com,High School,Professional,3560 River Rock Lane,NULL,156-555-0171,2013-12-09
19467,AW00018832,NULL,Dylan,C,Jackson,1967-02-04,M,M,dylan42@adventure-works.com,Bachelors,Management,594 Danesta Dr.,NULL,708-555-0179,2013-12-12
19466,AW00018831,NULL,Andy,NULL,Hernandez,1967-06-27,S,M,andy8@adventure-works.com,Bachelors,Management,5485 Wee Donegal,# 77,922-555-0148,2013-12-26
19465,AW00018830,NULL,Kristine,NULL,Ortega,1967-03-08,M,F,kristine22@adventure-works.com,Bachelors,Management,7581 Alaska Dr.,NULL,403-555-0196,2013-11-17
19464,AW00018829,NULL,Jackson,C,Simmons,1966-09-11,S,M,jackson17@adventure-works.com,Partial College,Professional,6328 Eola,NULL,762-555-0151,2013-12-03
19463,AW00018828,NULL,Morgan,NULL,Wright,1966-08-16,M,F,morgan17@adventure-works.com,Partial College,Professional,1121 Ferry Street,NULL,165-555-0175,2013-09-15
19462,AW00018827,NULL,Carmen,G,Raman,1972-11-18,S,F,carmen15@adventure-works.com,Partial College,Professional,9327 Roland Drive,NULL,990-555-0183,2013-12-27
19461,AW00018826,NULL,Allison,R,Stewart,1972-06-23,M,F,allison24@adventure-works.com,Partial College,Professional,1804 B Southampton Rd.,NULL,334-555-0139,2013-03-13
19460,AW00018825,NULL,Brandon,A,Smith,1973-09-18,M,M,brandon37@adventure-works.com,Bachelors,Management,8753 Jacaranda Dr.,NULL,179-555-0159,2013-09-09
19459,AW00018824,NULL,Elijah,L,Collins,1968-02-21,M,M,elijah31@adventure-works.com,High School,Professional,2535 Park Lane,NULL,620-555-0143,2013-11-29
19458,AW00018823,NULL,Russell,NULL,Xu,1967-10-24,S,M,russell9@adventure-works.com,Bachelors,Management,3309 Clayton Way,NULL,719-555-0182,2013-06-06
19457,AW00018822,NULL,Gregory,J,Ferrier,1967-12-23,M,M,gregory26@adventure-works.com,Partial College,Professional,4055 Leonard Ct.,NULL,882-555-0118,2013-08-10
19456,AW00018821,NULL,Juan,C,Morgan,1968-06-14,S,M,juan23@adventure-works.com,Partial College,Professional,4032 Woodruff Ln.,NULL,848-555-0112,2013-06-14
19455,AW00018820,NULL,Alexandria,NULL,Cook,1974-01-29,M,F,alexandria42@adventure-works.com,Bachelors,Management,8048 Rosina Court,NULL,203-555-0130,2013-07-08
19454,AW00018819,NULL,Miranda,NULL,Bennett,1974-04-22,M,F,miranda1@adventure-works.com,Bachelors,Management,7475 Peachwillow Street,NULL,278-555-0150,2013-12-05
19453,AW00018818,NULL,Lucas,NULL,Torres,1968-09-12,M,M,lucas76@adventure-works.com,Bachelors,Management,3848 Mt. Diablo St.,NULL,476-555-0141,2013-12-20
19452,AW00018817,NULL,Brittany,NULL,Russell,1985-01-06,S,F,brittany18@adventure-works.com,Partial College,Professional,1437 Doon Cr,NULL,118-555-0149,2013-12-24
19451,AW00018816,NULL,Taylor,NULL,Smith,1968-12-12,S,F,taylor47@adventure-works.com,Partial College,Professional,319 Dale Pl.,NULL,753-555-0165,2013-02-28
19450,AW00018815,NULL,Abigail,NULL,Rogers,1968-12-13,M,F,abigail5@adventure-works.com,Partial College,Professional,8585 Los Gatos Ct.,NULL,329-555-0186,2013-09-20
19449,AW00018814,NULL,Evan,NULL,Adams,1980-01-10,S,M,evan39@adventure-works.com,Partial College,Professional,4428 Jones Rd.,NULL,766-555-0180,2013-07-10
19448,AW00018813,NULL,Kristy,G,Hernandez,1968-11-05,S,F,kristy4@adventure-works.com,Partial College,Professional,8732 Carob Way,NULL,226-555-0181,2014-01-20
19447,AW00018812,NULL,Kyle,E,Adams,1979-09-30,S,M,kyle45@adventure-works.com,Partial College,Professional,9884 Pacifica Ave.,NULL,274-555-0116,2013-03-01
19446,AW00018811,NULL,Samuel,NULL,Perry,1968-12-24,M,M,samuel6@adventure-works.com,Partial College,Professional,2192 Pacifica Ave,NULL,240-555-0173,2013-02-22
19445,AW00018810,NULL,Casey,NULL,Dominguez,1939-12-22,M,M,casey36@adventure-works.com,Graduate Degree,Management,1841 Prestwick Drive,NULL,352-555-0114,2013-11-09
19444,AW00018809,NULL,Jason,NULL,King,1961-10-06,M,M,jason47@adventure-works.com,Partial College,Professional,1078 Aloe Vera Road,NULL,797-555-0190,2013-04-01
19443,AW00018808,NULL,Gabrielle,NULL,Perez,1961-10-24,S,F,gabrielle55@adventure-works.com,Partial College,Professional,5993 Baywood Drive,NULL,988-555-0180,2013-12-17
19442,AW00018807,NULL,Spencer,NULL,Bennett,1970-01-11,S,M,spencer2@adventure-works.com,Graduate Degree,Management,1496 Chilpancingo,NULL,503-555-0131,2013-03-27
19441,AW00018806,NULL,Kaitlyn,NULL,Torres,1978-03-08,M,F,kaitlyn60@adventure-works.com,Bachelors,Skilled Manual,3340 Baywood Drive,NULL,635-555-0110,2013-11-30
19440,AW00018805,NULL,Tracy,NULL,Simpson,1977-12-19,M,F,tracy4@adventure-works.com,Bachelors,Skilled Manual,7427 Fern Leaf Lane,NULL,242-555-0116,2014-01-27
19439,AW00018804,NULL,Aaron,NULL,Gonzales,1982-05-22,M,M,aaron16@adventure-works.com,Graduate Degree,Skilled Manual,4247 Bellows Ct,NULL,647-555-0136,2013-12-16
19438,AW00018803,NULL,Cedric,V,Zheng,1977-05-26,M,M,cedric19@adventure-works.com,Graduate Degree,Skilled Manual,26 Plymouth Dr.,NULL,433-555-0141,2013-12-06
19437,AW00018802,NULL,Mario,T,Shen,1982-10-07,M,M,mario1@adventure-works.com,Graduate Degree,Skilled Manual,4951 G Street,NULL,602-555-0112,2013-11-26
19436,AW00018801,NULL,Dawn,A,Yuan,1976-09-17,M,F,dawn30@adventure-works.com,Graduate Degree,Skilled Manual,1019 Carletto Drive,NULL,976-555-0113,2013-10-30
19435,AW00018800,NULL,Jennifer,A,Phillips,1982-10-08,M,F,jennifer8@adventure-works.com,Graduate Degree,Skilled Manual,1074 Lori Drive,NULL,158-555-0148,2013-11-06
19434,AW00018799,NULL,Jacob,K,Lewis,1977-04-22,M,M,jacob17@adventure-works.com,Graduate Degree,Skilled Manual,3114 Notre Dame Ave.,NULL,128-555-0173,2013-04-04
19433,AW00018798,NULL,Andrea,K,Allen,1983-12-11,M,F,andrea45@adventure-works.com,Partial College,Skilled Manual,1658 Stonyhill Circle,NULL,306-555-0110,2013-10-31
19432,AW00018797,NULL,Evan,L,Murphy,1983-09-21,S,M,evan16@adventure-works.com,Partial College,Skilled Manual,6900 Bellord Ct.,NULL,794-555-0159,2014-01-21
19431,AW00018796,NULL,Marvin,R,Ruiz,1953-06-04,M,M,marvin2@adventure-works.com,High School,Skilled Manual,1354 Catnip Court,NULL,1 (11) 500 555-0118,2013-10-09
19430,AW00018795,NULL,Nathan,A,Alexander,1984-03-03,S,M,nathan15@adventure-works.com,Partial High School,Clerical,570 Highridge Court,NULL,161-555-0119,2013-05-08
19429,AW00018794,NULL,Andrew,C,Davis,1984-09-16,S,M,andrew14@adventure-works.com,Partial College,Skilled Manual,7808 Brown St.,NULL,689-555-0149,2013-11-02
19428,AW00018793,NULL,Angel,M,Cox,1949-10-17,M,M,angel10@adventure-works.com,High School,Skilled Manual,5812 Cincerto Circle,NULL,1 (11) 500 555-0110,2013-11-24
19427,AW00018792,NULL,Gabriella,M,Peterson,1985-02-20,M,F,gabriella2@adventure-works.com,High School,Skilled Manual,1829 Satin Court,NULL,193-555-0123,2013-11-24
19426,AW00018791,NULL,Megan,NULL,Blue,1985-02-19,S,F,megan34@adventure-works.com,High School,Skilled Manual,9652 Los Angeles,NULL,952-555-0115,2013-12-21
19425,AW00018790,NULL,Julia,NULL,Martin,1985-03-25,M,F,julia36@adventure-works.com,High School,Skilled Manual,8315 Near Ct.,NULL,302-555-0133,2013-11-18
19424,AW00018789,NULL,Seth,C,Robinson,1979-04-18,S,M,seth17@adventure-works.com,Graduate Degree,Management,7992 Elm Road,NULL,683-555-0147,2013-12-21
19423,AW00018788,NULL,Madison,L,Thompson,1973-08-30,S,F,madison16@adventure-works.com,Bachelors,Management,5967 Greystone Dr.,NULL,697-555-0160,2013-11-21
19422,AW00018787,NULL,Mya,L,Wood,1968-11-10,M,F,mya4@adventure-works.com,Bachelors,Management,5917 Panoramic Avenue,NULL,114-555-0195,2013-09-17
19421,AW00018786,NULL,Dustin,NULL,Chande,1973-04-14,S,M,dustin15@adventure-works.com,Bachelors,Management,2292 Springlake Drive,NULL,352-555-0145,2013-04-03
19420,AW00018785,NULL,Sara,NULL,Rivera,1973-05-04,S,F,sara18@adventure-works.com,Graduate Degree,Management,256 Gumwood Dr,NULL,870-555-0111,2013-11-28
19419,AW00018784,NULL,Trinity,M,Brooks,1973-09-30,M,F,trinity1@adventure-works.com,Bachelors,Management,4557 Rolling Hill Way,NULL,259-555-0199,2013-10-15
19418,AW00018783,NULL,Michael,NULL,Martin,1973-10-17,S,M,michael46@adventure-works.com,Bachelors,Management,1970 Napa Ct.,NULL,743-555-0126,2013-12-26
19417,AW00018782,NULL,Patrick,NULL,Reed,1977-10-21,M,M,patrick25@adventure-works.com,Bachelors,Management,6485 Langley Ct.,NULL,538-555-0132,2013-12-18
19416,AW00018781,NULL,Hunter,J,Lewis,1977-10-11,S,M,hunter54@adventure-works.com,Bachelors,Management,4302 Oakleaf Ct.,NULL,197-555-0167,2013-12-26
19415,AW00018780,NULL,Evan,K,Carter,1978-11-06,S,M,evan35@adventure-works.com,Partial College,Skilled Manual,419 River Ash Court,NULL,697-555-0113,2013-11-04
19414,AW00018779,NULL,Jose,NULL,Hill,1979-10-20,M,M,jose48@adventure-works.com,Partial College,Skilled Manual,5613 East Altarinda Drive,NULL,197-555-0139,2013-11-03
19413,AW00018778,NULL,Miguel,C,Washington,1980-01-05,M,M,miguel59@adventure-works.com,Partial College,Skilled Manual,6455 Garnet Lane,NULL,187-555-0148,2013-09-22
19412,AW00018777,NULL,Richard,W,Clark,1980-01-23,S,M,richard13@adventure-works.com,Partial College,Skilled Manual,9852 Shirley Dr,NULL,208-555-0134,2013-03-14
19411,AW00018776,NULL,Connor,NULL,Allen,1981-04-04,S,M,connor50@adventure-works.com,Partial College,Skilled Manual,887 Redwood Road,NULL,891-555-0180,2013-05-31
